index,mid,label_en,label_zh,zh_note,api_field,db_segment_column,db_event_type,db_event_code,db_event_name,db_event_name_en,db_native_label
412,/m/02x984l,Mechanical fan,机械风扇声,AudioSet 原始声音标签：Mechanical fan。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02x984l,机械风扇声,Mechanical fan,audioset_index_412
413,/m/025wky1,Air conditioning,空调声,AudioSet 原始声音标签：Air conditioning。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/025wky1,空调声,Air conditioning,audioset_index_413
414,/m/024dl,Cash register,收银机声,AudioSet 原始声音标签：Cash register。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/024dl,收银机声,Cash register,audioset_index_414
415,/m/01m4t,Printer,打印机声,AudioSet 原始声音标签：Printer。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01m4t,打印机声,Printer,audioset_index_415
416,/m/0dv5r,Camera,相机声,AudioSet 原始声音标签：Camera。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0dv5r,相机声,Camera,audioset_index_416
417,/m/07bjf,Single-lens reflex camera,单反相机声,AudioSet 原始声音标签：Single-lens reflex camera。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07bjf,单反相机声,Single-lens reflex camera,audioset_index_417
418,/m/07k1x,Tools,工具声,工具声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07k1x,工具声,Tools,audioset_index_418
419,/m/03l9g,Hammer,锤击声,锤击声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/03l9g,锤击声,Hammer,audioset_index_419
420,/m/03p19w,Jackhammer,风镐/破碎锤声,风镐/破碎锤声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/03p19w,风镐/破碎锤声,Jackhammer,audioset_index_420
421,/m/01b82r,Sawing,锯切声,AudioSet 原始声音标签：Sawing。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01b82r,锯切声,Sawing,audioset_index_421
422,/m/02p01q,Filing (rasp),锉削声,AudioSet 原始声音标签：Filing (rasp)。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02p01q,锉削声,Filing (rasp),audioset_index_422
423,/m/023vsd,Sanding,打磨声,AudioSet 原始声音标签：Sanding。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/023vsd,打磨声,Sanding,audioset_index_423
424,/m/0_ksk,Power tool,电动工具声,AudioSet 原始声音标签：Power tool。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0_ksk,电动工具声,Power tool,audioset_index_424
425,/m/01d380,Drill,钻孔声,AudioSet 原始声音标签：Drill。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01d380,钻孔声,Drill,audioset_index_425
426,/m/014zdl,Explosion,爆炸声,爆炸声。报警音频重点关注声音事件。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/014zdl,爆炸声,Explosion,audioset_index_426
427,/m/032s66,"Gunshot, gunfire",枪声/射击声,枪声/射击声。报警音频重点关注声音事件。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/032s66,枪声/射击声,"Gunshot, gunfire",audioset_index_427
428,/m/04zjc,Machine gun,机枪声,机枪声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/04zjc,机枪声,Machine gun,audioset_index_428
429,/m/02z32qm,Fusillade,密集射击声,密集射击声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02z32qm,密集射击声,Fusillade,audioset_index_429
430,/m/0_1c,Artillery fire,炮火声,AudioSet 原始声音标签：Artillery fire。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0_1c,炮火声,Artillery fire,audioset_index_430
431,/m/073cg4,Cap gun,玩具枪声,AudioSet 原始声音标签：Cap gun。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/073cg4,玩具枪声,Cap gun,audioset_index_431
432,/m/0g6b5,Fireworks,烟花声,烟花声。可能与爆炸/枪声混淆，需要人工复核。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0g6b5,烟花声,Fireworks,audioset_index_432
433,/g/122z_qxw,Firecracker,鞭炮声,鞭炮声。可能与爆炸/枪声混淆，需要人工复核。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/g/122z_qxw,鞭炮声,Firecracker,audioset_index_433
434,/m/07qsvvw,"Burst, pop",爆裂/砰声,"AudioSet 原始声音标签：Burst, pop。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07qsvvw,爆裂/砰声,"Burst, pop",audioset_index_434
435,/m/07pxg6y,Eruption,喷发声,AudioSet 原始声音标签：Eruption。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07pxg6y,喷发声,Eruption,audioset_index_435
436,/m/07qqyl4,Boom,轰响声,轰响声。可作为冲击或爆炸类线索。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07qqyl4,轰响声,Boom,audioset_index_436
437,/m/083vt,Wood,木头声,AudioSet 原始声音标签：Wood。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/083vt,木头声,Wood,audioset_index_437
438,/m/07pczhz,Chop,劈砍声,AudioSet 原始声音标签：Chop。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07pczhz,劈砍声,Chop,audioset_index_438
439,/m/07pl1bw,Splinter,木片裂开声,AudioSet 原始声音标签：Splinter。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07pl1bw,木片裂开声,Splinter,audioset_index_439
440,/m/07qs1cx,Crack,裂纹/开裂声,AudioSet 原始声音标签：Crack。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07qs1cx,裂纹/开裂声,Crack,audioset_index_440
441,/m/039jq,Glass,玻璃相关声音,玻璃相关声音。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/039jq,玻璃相关声音,Glass,audioset_index_441
442,/m/07q7njn,"Chink, clink",轻碰/叮当声,玻璃/金属轻碰声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07q7njn,轻碰/叮当声,"Chink, clink",audioset_index_442
443,/m/07rn7sz,Shatter,破碎声,破碎声。可作为玻璃破碎或物体破裂线索。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07rn7sz,破碎声,Shatter,audioset_index_443
444,/m/04k94,Liquid,液体声,AudioSet 原始声音标签：Liquid。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/04k94,液体声,Liquid,audioset_index_444
445,/m/07rrlb6,"Splash, splatter",飞溅声,"AudioSet 原始声音标签：Splash, splatter。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07rrlb6,飞溅声,"Splash, splatter",audioset_index_445
446,/m/07p6mqd,Slosh,晃动水声,AudioSet 原始声音标签：Slosh。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07p6mqd,晃动水声,Slosh,audioset_index_446
447,/m/07qlwh6,Squish,挤压湿声,AudioSet 原始声音标签：Squish。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07qlwh6,挤压湿声,Squish,audioset_index_447
448,/m/07r5v4s,Drip,滴水声,AudioSet 原始声音标签：Drip。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07r5v4s,滴水声,Drip,audioset_index_448
449,/m/07prgkl,Pour,倒水声,AudioSet 原始声音标签：Pour。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07prgkl,倒水声,Pour,audioset_index_449
450,/m/07pqc89,"Trickle, dribble",细流声,"AudioSet 原始声音标签：Trickle, dribble。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07pqc89,细流声,"Trickle, dribble",audioset_index_450
451,/t/dd00088,Gush,喷涌声,AudioSet 原始声音标签：Gush。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00088,喷涌声,Gush,audioset_index_451
452,/m/07p7b8y,Fill (with liquid),注满液体声,AudioSet 原始声音标签：Fill (with liquid)。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07p7b8y,注满液体声,Fill (with liquid),audioset_index_452
453,/m/07qlf79,Spray,喷洒声,AudioSet 原始声音标签：Spray。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07qlf79,喷洒声,Spray,audioset_index_453
454,/m/07ptzwd,Pump (liquid),液体泵送声,AudioSet 原始声音标签：Pump (liquid)。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07ptzwd,液体泵送声,Pump (liquid),audioset_index_454
455,/m/07ptfmf,Stir,搅拌声,AudioSet 原始声音标签：Stir。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07ptfmf,搅拌声,Stir,audioset_index_455
456,/m/0dv3j,Boiling,沸腾声,AudioSet 原始声音标签：Boiling。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0dv3j,沸腾声,Boiling,audioset_index_456
457,/m/0790c,Sonar,声呐声,AudioSet 原始声音标签：Sonar。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0790c,声呐声,Sonar,audioset_index_457
458,/m/0dl83,Arrow,箭矢声,AudioSet 原始声音标签：Arrow。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0dl83,箭矢声,Arrow,audioset_index_458
459,/m/07rqsjt,"Whoosh, swoosh, swish",嗖嗖声,"AudioSet 原始声音标签：Whoosh, swoosh, swish。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07rqsjt,嗖嗖声,"Whoosh, swoosh, swish",audioset_index_459
460,/m/07qnq_y,"Thump, thud",沉闷撞击声,沉闷撞击声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07qnq_y,沉闷撞击声,"Thump, thud",audioset_index_460
461,/m/07rrh0c,Thunk,短促沉闷撞击声,短促沉闷撞击声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07rrh0c,短促沉闷撞击声,Thunk,audioset_index_461
462,/m/0b_fwt,Electronic tuner,电子调音器声,AudioSet 原始声音标签：Electronic tuner。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0b_fwt,电子调音器声,Electronic tuner,audioset_index_462
463,/m/02rr_,Effects unit,效果器声,AudioSet 原始声音标签：Effects unit。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02rr_,效果器声,Effects unit,audioset_index_463
464,/m/07m2kt,Chorus effect,合唱效果声,AudioSet 原始声音标签：Chorus effect。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07m2kt,合唱效果声,Chorus effect,audioset_index_464
465,/m/018w8,Basketball bounce,篮球弹跳声,AudioSet 原始声音标签：Basketball bounce。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/018w8,篮球弹跳声,Basketball bounce,audioset_index_465
466,/m/07pws3f,Bang,砰响/撞击声,砰的一声/撞击声。报警音频重点关注冲击线索。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07pws3f,砰响/撞击声,Bang,audioset_index_466
467,/m/07ryjzk,"Slap, smack",拍打/掌击声,拍打/掌击声。可作为肢体接触线索，但不是打人结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07ryjzk,拍打/掌击声,"Slap, smack",audioset_index_467
468,/m/07rdhzs,"Whack, thwack",重击声,重击声。可作为冲击线索。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07rdhzs,重击声,"Whack, thwack",audioset_index_468
469,/m/07pjjrj,"Smash, crash",撞碎/碰撞破裂声,撞碎/碰撞破裂声。可作为冲突或破坏线索。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07pjjrj,撞碎/碰撞破裂声,"Smash, crash",audioset_index_469
470,/m/07pc8lb,Breaking,破裂/损坏声,破裂/损坏声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07pc8lb,破裂/损坏声,Breaking,audioset_index_470
471,/m/07pqn27,Bouncing,弹跳声,AudioSet 原始声音标签：Bouncing。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07pqn27,弹跳声,Bouncing,audioset_index_471
472,/m/07rbp7_,Whip,鞭子声,AudioSet 原始声音标签：Whip。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07rbp7_,鞭子声,Whip,audioset_index_472
473,/m/07pyf11,Flap,拍动声,AudioSet 原始声音标签：Flap。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07pyf11,拍动声,Flap,audioset_index_473
474,/m/07qb_dv,Scratch,抓挠声,抓挠声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07qb_dv,抓挠声,Scratch,audioset_index_474
475,/m/07qv4k0,Scrape,刮擦声,刮擦声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07qv4k0,刮擦声,Scrape,audioset_index_475
476,/m/07pdjhy,Rub,摩擦声,AudioSet 原始声音标签：Rub。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07pdjhy,摩擦声,Rub,audioset_index_476
477,/m/07s8j8t,Roll,滚动声,AudioSet 原始声音标签：Roll。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07s8j8t,滚动声,Roll,audioset_index_477
478,/m/07plct2,Crushing,碾压声,AudioSet 原始声音标签：Crushing。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07plct2,碾压声,Crushing,audioset_index_478
479,/t/dd00112,"Crumpling, crinkling",揉皱声,"AudioSet 原始声音标签：Crumpling, crinkling。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00112,揉皱声,"Crumpling, crinkling",audioset_index_479
480,/m/07qcx4z,Tearing,撕裂声,AudioSet 原始声音标签：Tearing。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07qcx4z,撕裂声,Tearing,audioset_index_480
481,/m/02fs_r,"Beep, bleep",哔哔声,"AudioSet 原始声音标签：Beep, bleep。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02fs_r,哔哔声,"Beep, bleep",audioset_index_481
482,/m/07qwdck,Ping,清脆叮声,AudioSet 原始声音标签：Ping。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07qwdck,清脆叮声,Ping,audioset_index_482
483,/m/07phxs1,Ding,叮声,AudioSet 原始声音标签：Ding。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07phxs1,叮声,Ding,audioset_index_483
484,/m/07rv4dm,Clang,金属 clang 声,AudioSet 原始声音标签：Clang。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07rv4dm,金属 clang 声,Clang,audioset_index_484
485,/m/07s02z0,Squeal,尖锐鸣叫声,AudioSet 原始声音标签：Squeal。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07s02z0,尖锐鸣叫声,Squeal,audioset_index_485
486,/m/07qh7jl,Creak,嘎吱声,嘎吱声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07qh7jl,嘎吱声,Creak,audioset_index_486
487,/m/07qwyj0,Rustle,沙沙声,AudioSet 原始声音标签：Rustle。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07qwyj0,沙沙声,Rustle,audioset_index_487
488,/m/07s34ls,Whir,呼呼旋转声,AudioSet 原始声音标签：Whir。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07s34ls,呼呼旋转声,Whir,audioset_index_488
489,/m/07qmpdm,Clatter,哗啦碰撞声,哗啦/杂乱碰撞声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07qmpdm,哗啦碰撞声,Clatter,audioset_index_489
490,/m/07p9k1k,Sizzle,滋滋声,AudioSet 原始声音标签：Sizzle。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07p9k1k,滋滋声,Sizzle,audioset_index_490
491,/m/07qc9xj,Clicking,点击声,AudioSet 原始声音标签：Clicking。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07qc9xj,点击声,Clicking,audioset_index_491
492,/m/07rwm0c,Clickety-clack,咔嗒连续声,AudioSet 原始声音标签：Clickety-clack。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07rwm0c,咔嗒连续声,Clickety-clack,audioset_index_492
493,/m/07phhsh,Rumble,隆隆声,隆隆声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07phhsh,隆隆声,Rumble,audioset_index_493
494,/m/07qyrcz,Plop,扑通声,AudioSet 原始声音标签：Plop。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07qyrcz,扑通声,Plop,audioset_index_494
495,/m/07qfgpx,"Jingle, tinkle",叮当声,"AudioSet 原始声音标签：Jingle, tinkle。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07qfgpx,叮当声,"Jingle, tinkle",audioset_index_495
496,/m/07rcgpl,Hum,嗡嗡声,AudioSet 原始声音标签：Hum。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07rcgpl,嗡嗡声,Hum,audioset_index_496
497,/m/07p78v5,Zing,尖亮嗡鸣声,AudioSet 原始声音标签：Zing。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07p78v5,尖亮嗡鸣声,Zing,audioset_index_497
498,/t/dd00121,Boing,弹簧弹跳声,AudioSet 原始声音标签：Boing。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00121,弹簧弹跳声,Boing,audioset_index_498
499,/m/07s12q4,Crunch,嘎吱咬碎声,AudioSet 原始声音标签：Crunch。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07s12q4,嘎吱咬碎声,Crunch,audioset_index_499
500,/m/028v0c,Silence,静音,静音。可用于音频质量或无声片段判断。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/028v0c,静音,Silence,audioset_index_500
501,/m/01v_m0,Sine wave,正弦波声,AudioSet 原始声音标签：Sine wave。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01v_m0,正弦波声,Sine wave,audioset_index_501
502,/m/0b9m1,Harmonic,谐波声,AudioSet 原始声音标签：Harmonic。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0b9m1,谐波声,Harmonic,audioset_index_502
503,/m/0hdsk,Chirp tone,啁啾音,AudioSet 原始声音标签：Chirp tone。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0hdsk,啁啾音,Chirp tone,audioset_index_503
504,/m/0c1dj,Sound effect,音效声,AudioSet 原始声音标签：Sound effect。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0c1dj,音效声,Sound effect,audioset_index_504
505,/m/07pt_g0,Pulse,脉冲声,AudioSet 原始声音标签：Pulse。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07pt_g0,脉冲声,Pulse,audioset_index_505
506,/t/dd00125,"Inside, small room",室内小房间声场,"AudioSet 原始声音标签：Inside, small room。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00125,室内小房间声场,"Inside, small room",audioset_index_506
507,/t/dd00126,"Inside, large room or hall",室内大厅/大房间声场,"AudioSet 原始声音标签：Inside, large room or hall。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00126,室内大厅/大房间声场,"Inside, large room or hall",audioset_index_507
508,/t/dd00127,"Inside, public space",室内公共空间声场,"AudioSet 原始声音标签：Inside, public space。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00127,室内公共空间声场,"Inside, public space",audioset_index_508
509,/t/dd00128,"Outside, urban or manmade",室外城市/人工环境声场,"AudioSet 原始声音标签：Outside, urban or manmade。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00128,室外城市/人工环境声场,"Outside, urban or manmade",audioset_index_509
510,/t/dd00129,"Outside, rural or natural",室外乡村/自然环境声场,"AudioSet 原始声音标签：Outside, rural or natural。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00129,室外乡村/自然环境声场,"Outside, rural or natural",audioset_index_510
511,/m/01b9nn,Reverberation,混响声,AudioSet 原始声音标签：Reverberation。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01b9nn,混响声,Reverberation,audioset_index_511
512,/m/01jnbd,Echo,回声,AudioSet 原始声音标签：Echo。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01jnbd,回声,Echo,audioset_index_512
513,/m/096m7z,Noise,噪声,噪声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/096m7z,噪声,Noise,audioset_index_513
514,/m/06_y0by,Environmental noise,环境噪声,环境噪声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/06_y0by,环境噪声,Environmental noise,audioset_index_514
515,/m/07rgkc5,Static,静电/电流噪声,静电/电流噪声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07rgkc5,静电/电流噪声,Static,audioset_index_515
516,/m/06xkwv,Mains hum,电源嗡声,AudioSet 原始声音标签：Mains hum。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/06xkwv,电源嗡声,Mains hum,audioset_index_516
517,/m/0g12c5,Distortion,失真声,AudioSet 原始声音标签：Distortion。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0g12c5,失真声,Distortion,audioset_index_517
518,/m/08p9q4,Sidetone,侧音,AudioSet 原始声音标签：Sidetone。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/08p9q4,侧音,Sidetone,audioset_index_518
